Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
44654,OH,54;15,159416;6,06/19/2013,39.68,-83.94,3;53,Holmes,39075,2943;981533,381254;4672
44681,OH,54;99,193775,01/16/2013,40.27,-81.75,3;54,Tuscarawas,39157,3523;822513,388265;459
44681,OH,54;99,193775,01/16/2013,39.09,-84.51,3;54,Tuscarawas,39157,3523;822513,388265;459
44681,OH,54;99,191300,1-8-2013,40.55,-81.91,3;54,Tuscarawas,39157,3478;81433,388265;459
44681,OH,54;99,193775,12/19/2012,40.50,-81.64,3;54,Tuscarawas,39157,3523;822513,388265;459
43804,OH,54;99,193775,12-1-2012,40.50,-81.64,3;56,Tuscarawas,39157,3523;822513,390459;0492
45309,OH,55;5,90000,01/30/2004,40.50,-81.64,3;79,Montgomery,51121,1621;621622,419540;5738
44681,OH,57,160083,06/24/2013,40.50,-81.64,3;54,Tuscarawas,39157,2808;473684,402457;377
43235,OH,57,300000,09/28/2011,40.44,-81.70,3;63,Franklin,53021,5263;157895,412689;3443
44118,OH,57;4,498350,04/30/2007,39.83,-84.41,3;34,Cuyahoga,39035,8682;055749,382384;3716
44118,OH,57;4,569050,05/31/2008,40.50,-81.64,3;34,Cuyahoga,39035,9913;763066,382384;3716
44094,OH,63;36,389642,02/23/2011,39.98,-82.98,3;34,Lake,47095,6149;652778,422088;3934
44654,OH,74;82,159000,12-9-2013,41.47,-81.67,3;53,Holmes,39075,2125;100241,526785;9508
43449,OH,81,,6-2-2010,41.47,-81.67,3;5,Ottawa,40115,0,565450;8197
