Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/Size,Annual generated kWh
19809,DE,207,,06/24/2014,38.64,-75.61,4;06,New Castle,10003,0,1676247;541
19938,DE,207;74,,6-1-2011,39.39,-75.69,4;12,Kent,48263,0,1707100;612
19947,DE,213;85,,02/28/2013,39.73,-75.53,4;16,Sussex,51183,0,1774370;71
19711,DE,229;5,,10-9-2014,38.91,-75.43,4;08,New Castle,10003,0,1867603;279
19801,DE,230;6,,12/30/2013,38.91,-75.43,4;11,New Castle,10003,0,1890352;951
19967,DE,242,,12/27/2011,38.91,-75.43,4;12,Sussex,51183,0,1988631;694
19947,DE,249;1,,02/28/2013,39.15,-75.51,4;16,Sussex,51183,0,2066849;399
19709,DE,306,,1-5-2012,39.66,-75.57,4;11,New Castle,10003,0,2508447;541
19947,DE,332,,12/20/2013,39.73,-75.53,4;16,Sussex,51183,0,2754692;896
19702,DE,341.608,2383225,1-1-2002,39.73,-75.53,4;11,New Castle,10003,6;976490597,2800345580
19801,DE,357,,9-9-2011,39.73,-75.53,4;11,New Castle,10003,0,2926522;131
19930,DE,460,,2-12-2012,39.29,-75.63,4;07,Sussex,51183,0,3734169;399
19706,DE,500;57,,04/24/2013,38.69,-75.38,4;07,New Castle,10003,0,4063506;904
19803,DE,526;24,3762616,4-1-2010,39.67,-75.75,4;06,New Castle,10003,7150,4261393;749
19804,DE,548;1,,1-6-2014,39.73,-75.53,4;1,New Castle,10003,0,4482140;164
19720,DE,777,2300000,12/30/2013,38.54,-75.11,4;09,New Castle,10003,2960;10296,6338494;262
19716,DE,849;42,4600000,11-8-2010,38.69,-75.38,4;12,New Castle,10003,5415;459961,6980097;246
19801,DE,971;35,,12-4-2013,39.45,-75.71,4;11,New Castle,10003,0,7962681;434
19801,DE,976;25,,12-4-2013,38.69,-75.38,4;11,New Castle,10003,0,8002849;385
